,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
0,65.31803836500549,100.83746096413877,102.11049280078932,33.90540115088202,89.19184699829478,70.17014374347497,86.46661597741462,72.54966937724889,60.541206697998085,22.57830115868037,44.70363291056795,92.8253611982961,29.7840015355561,107.01782712165253,120.0,92.42957676449856,95.40938052564984,71.53058293384585,68.83133275540318,67.51242427832197,82.12588883529683,44.160813906983776,88.64259233951404,55.41019224851277,54.13009927096428,95.78265207473558,62.763794101506825,60.733251109966545,93.53741885480005,56.47664486318035,62.82670398704676,43.224114203950144,68.31745262808997,70.3360965573755,98.85909197012523,71.74625286849762,80.21364292173449,55.5580861160216,109.38928874328121,64.34677856274578,108.84547743691883,82.4970325098075,75.04303383301834,74.32030279820682,82.12214119387536,79.65406993490248,61.53388097561889,94.27563298264124,72.95030231536445,73.80161880644287,40.662353791154636,107.67068066003428,23.871627145673774,104.86689155283278,100.62237295263,50.45885631241672,65.27956843787754,36.61295936815306,63.61704357038189,58.471567209838376,77.09826845633103,92.80077489895791,28.98004583216213,90.4504646309408,84.0563690547451,99.14250991702464,76.44788609102902,91.81361756530409,42.253716517002374,57.016707722817166,52.4239122599059,66.61467670383955,78.63336713086618,89.79611600923575,110.47989534424954,90.68355406553232,56.096753810693286,88.43058420763735,52.77133978818536,78.60862288558563,33.0095802671006,33.91966963101586
1,78.8431610409454,95.13874044386799,45.53215557978216,79.6531217723288,109.05267768019307,61.790920346819505,77.98922313606307,48.8705747881239,39.94598012532944,101.01283737649118,40.69964115195851,113.94784907784903,30.127935712640436,84.15857935351885,91.23660241408864,119.01530932747771,58.79741033823682,104.92952624788865,47.13704582036148,52.107576724054496,106.34074384241761,33.67238769956325,44.80615014729156,60.152057994509114,78.93254229488966,57.943951296896444,66.66249369051114,83.63861901672482,118.86418555917729,48.00427347877167,47.95198636603829,72.85772065174183,64.04302040559404,87.8191701540911,117.1738900936809,50.433109288862234,63.71682956121991,102.14856036592515,84.3251388163717,94.68388814703961,98.95692839809944,48.19157178507078,76.91786938700783,64.77604310048547,108.35105350538103,68.34466975117104,64.32270360995851,74.67685531900693,94.35935340322908,46.920235413700105,48.02512899755334,81.29114731983569,83.85318800383087,61.424611848001916,81.65600551097701,83.18502826326016,34.024801917831766,55.37157625800359,72.193640878259,43.731671493338375,27.981682417406724,111.72737838173666,58.803599914023366,98.31954382664084,107.595590431777,82.84053353507703,80.13420710761778,50.08456869256437,47.411653356543596,43.23592319142593,90.97759404024167,52.4008091663756,77.33460221382619,113.42064223140486,107.26736609511664,83.82551191261977,71.62296670607925,78.25023504283013,58.318390401972856,75.22011474553983,30.840077313103787,38.65533778273776
2,57.377649899460714,105.01855313180576,95.24146106173616,63.314809175042626,107.405047082373,21.475398536902638,98.16708111267906,35.66510872171612,32.74606626491433,40.196296560337466,87.24108534699413,81.33846153665016,95.69219612050291,75.16313111025205,101.95765433863284,109.20205570163564,112.03415175705612,87.14780556184188,48.576350672930886,72.83986179444763,59.036661517841246,33.163112994246575,108.33101445923339,25.987615076472096,18.80270753286202,90.12338739939523,89.92333090098738,103.31270257391392,74.51924205713593,52.149100227816525,56.251271458490805,56.71326824231129,62.29336898159041,69.07302484242632,95.33838856777,42.024449433263406,118.15712824633127,63.802894129155256,67.08801874939225,83.07503173923139,115.91912066237359,59.2723878848123,89.32976348950646,91.51278334552873,38.19897702107277,97.89672438065536,48.50424146590228,41.96508784801735,119.99999999999999,48.20296406729936,110.23200521705297,24.22782363775804,29.241897123286293,88.71223434009246,48.57837021506493,75.46063822006822,46.779036463730044,120.0,120.0,23.503419833746026,22.829642312111222,119.41160584639852,109.16591265754379,50.44824723348102,118.63954186206887,87.00163025465059,100.92966304186457,72.31741879027382,26.488603892240043,71.53369845744534,45.31235905384903,46.51252019392202,105.52578985680105,86.37994671360417,109.44133161079937,114.25055659880319,103.00614266007268,44.82766839438685,68.95256799353669,47.6302889351031,43.92044803738987,11.970995769908297
3,108.03772011804702,94.5498888529235,85.50971319003115,54.10085969828275,96.48579280619906,19.281047865717024,90.0349774687995,53.96111971437028,33.931825767835285,41.964874159478384,111.3983821209401,50.97844298357745,111.3983821209401,40.202903114081025,106.16407001877734,107.32782174198783,108.49730327996201,90.09092554518483,45.549679285852775,71.32476370179347,45.427676504790064,53.78182994042901,109.53926682774856,24.769079043741304,18.061558398130135,85.234577373733,89.35349665141702,112.81005377798208,71.231967927248,96.96920666577478,54.14993118208169,40.30355501452699,22.737231650306935,77.52553187993921,92.70050330601791,54.915452468232374,112.69858783312013,37.20028124316389,85.97714089659276,119.99166520902087,120.0,60.391564170925776,56.015710717970734,90.42363776232591,35.18863730366373,93.88464524342528,43.36297795885138,77.29207141188489,113.177653125545,42.96515455308489,99.12886040354473,19.85479740089192,12.700494923919857,72.69920686506462,102.0309043967627,110.61164309503702,38.31609131863869,102.23418618352503,94.55267581616015,21.337253339963663,22.694122263080317,118.4310228117771,108.51788805717561,54.85699596580019,86.45995622847482,118.70276133372833,105.31491252895141,75.4084249894698,27.535734482240986,32.502131503476825,47.117018480625966,49.92183749111657,111.4149376753812,105.78500284873718,87.83042638857016,119.99999999999997,113.11628355711161,43.78779032568138,72.62346672409795,50.420839758390564,43.02202768164459,13.199165564503767
4,73.77940607461852,97.04665132998541,90.92578714613244,103.16781850874908,41.84549718656214,45.337099335257186,95.89774041869518,64.43145876788373,34.85881593976181,57.37515406132429,92.92601671115902,97.29714197438138,21.429752894522768,69.06848737253333,112.61317227843365,112.32405653363438,99.17474453122126,62.86691758955353,45.104010333297225,56.76265923596055,102.58350482230512,43.18410695402792,44.34996246082337,96.69162769962958,7.517974025883547,103.28056178848767,42.58912789987654,96.57074612529932,120.0,67.29774903347818,54.10406118551053,79.95575380103277,56.901900442931634,72.1223294167183,57.093327071793645,81.3473657497146,83.17751329882034,103.4352632374335,72.67429348014514,48.49806489612284,85.47033830362135,99.4933061811943,86.39929259178174,74.02944130970107,65.79511547027926,80.22449812035165,31.17386363140703,80.53372246280159,101.89388953098904,63.18670991755591,82.19220086661554,84.02269826599216,59.62228621923989,79.50097166537053,71.81242439135215,45.97786830572962,58.437835505565275,58.56639949909706,95.0595161476533,67.16971476947913,85.06006517603095,92.05383685515278,42.577189680961745,66.81736232676045,94.70074517659536,82.62108601501966,94.94224192383123,104.54843341780764,43.09117335570094,58.963048690825914,53.7772327168323,26.485851307887476,78.71226548773824,94.47975309937628,104.08367252568686,103.05169110021588,86.12166363518999,81.40922839914964,35.029711811938995,71.16462855547333,31.27253760881206,31.866866363533287
5,86.8775114643016,79.45710505948556,73.11047774386347,70.24504693993838,67.99309613632944,67.10582191410472,103.2109407419768,76.6127694602872,81.39844863978063,48.88230616749201,42.513254184426614,74.9002769093055,75.91903437733322,75.57841632230712,74.19549393906769,102.15997785031547,60.62740355399523,54.70221042238135,79.52375282145218,81.5118215871673,59.066068464285365,84.40876530040306,64.7308163759026,51.763611306158616,62.35646443574154,56.80521692716342,88.528914703384,78.40561619032685,108.40936006132294,27.163205615540914,67.43132514168155,62.95547748473782,95.88785162738047,74.71554500542713,70.27464476008703,87.88002742557009,65.69192293957498,76.57488879848052,95.08804452027026,66.60289441492111,96.59827334424926,91.7452460515943,72.25959526751198,71.13105760297253,48.397142853566706,104.26071785056382,67.47507227311651,86.73115703935417,62.97165437554534,80.53696731050695,54.62728829734645,81.31143500263003,16.460236750028884,89.74640081841127,47.081484750748324,98.21211094634548,79.90044454770921,86.72510667170909,53.56278051241775,53.73379778942098,17.763215314947026,92.6124948947086,84.81301937808082,92.8825305548925,114.3876689700633,74.80727309788669,76.07299065191863,76.57250347676238,35.73863762469967,54.340421317919045,54.25460977378223,67.87583581164625,107.31981237803552,82.82518896523631,82.86968163797783,96.71620859861767,72.27627097111267,30.026702050713034,41.26217108278899,66.19952514817926,60.722043416657606,93.92739709395296
6,58.53833748403029,79.4729386115392,97.20978521635276,28.263855606902258,95.51919185880898,88.25240799041069,100.74348323195574,32.773540754062864,83.88702150130098,87.62817579231859,64.4494903316052,109.84076697984786,17.600614219477297,63.67638854486444,90.1440018765228,120.0,113.37272813968508,61.65524947646122,48.94981211177739,44.120636686905556,110.079771322822,23.82180226234885,37.782977316742,86.108748935008,10.267698797585242,62.60109812805982,91.17210299633503,104.51976630822602,118.54760751804392,52.26911497587131,51.45742475691992,66.45194122102374,60.15130114601389,88.41499746537575,102.16300259072514,63.04881289968298,68.04340494438726,94.71635970389654,91.98995691044901,54.897189138868875,109.57339485897089,93.00856196795593,63.121837763144605,62.69269965671422,84.59999154173265,55.13547483269999,32.192973364953026,84.05385811546415,107.83378924571787,84.0631082066876,57.120804692744734,22.469747163925554,29.286239245347335,95.10693197272323,110.34934104021207,91.10674703292123,70.98626689089569,79.96699802469399,53.7277286292809,66.36215421040737,40.3202790874212,81.77759282124188,78.89041398676846,39.24551673371237,104.71335791272126,119.69068524772752,11.352890684302519,104.48484741114932,40.95862428768837,69.72976924380673,84.90800292766781,44.48529731346761,117.66491144488067,81.4156566870369,102.73702959003428,118.49309722559038,51.19456201529781,82.48700291633739,33.53785460755791,56.12555729657257,30.431660127912043,68.99323622069771
7,70.64003653750768,83.42256977021762,91.96410755848913,74.5408652468292,96.28755956277163,61.61547942749287,69.5293818966918,39.28989668155712,32.524635436215604,81.2100934200129,32.720808027522835,91.58385033810366,105.67383889083997,84.3101333486452,82.68674385710273,119.87771187532931,51.03252656288328,101.95931110317514,52.69336154543639,50.696370130720396,113.13814876711487,32.60257001534054,73.87363345129155,97.83233132924464,73.063368051815,66.65476952447054,39.35492868943385,74.21539409238807,86.00557486135635,42.68506009558676,88.36776591429125,56.53207198420548,88.46092774057777,77.93301603510128,104.00128994137937,42.66344041965121,51.35642786920688,58.970173068008066,66.584141786576,109.73979996718711,114.67921073106739,55.78699776714879,89.14876401488777,75.09091266512483,112.2012421467723,119.99999999999997,50.02802587191906,31.112440808266673,64.5317026443324,48.15746716184375,78.96912136686576,73.78655029873315,97.82526559113535,71.65951719794681,42.29599086082974,79.45255344987326,40.906802407897565,62.62706805352116,84.446252140063,45.70925382130528,75.15282706851583,116.77978277180098,61.46274730171293,33.60366954949169,112.01849898821833,86.27322049895493,79.74796692511109,44.31050318866553,98.16984102879685,38.25141280937097,82.34863553634717,46.35971282707789,65.46713366025305,100.34479402437749,113.84152804319861,89.37206786969662,90.83702992586976,83.23636916769374,61.31228888580308,32.22624001088548,32.530923577185376,40.64355251966741
8,91.36384143926472,79.7995001216602,84.3027461912052,41.69399119749698,89.64876409731383,57.03926993258985,104.15188702046919,74.32179218912854,79.12197172539399,65.06163049517724,40.54349160982787,72.66050887570563,73.47403967094718,73.31836965901132,71.49819577480817,87.39354366311302,98.40680117150534,72.89195011549786,41.77037690987512,53.71741289774366,95.39211372037835,72.42780152188669,78.26746953927142,67.12192596283016,74.33483621809982,47.31756458893137,85.41840789320003,53.9394517384973,104.60034405916988,60.859389875876644,53.670796842590164,60.53206981228647,91.85240522428343,71.5711364882851,93.24445976111791,58.05329960219911,62.21644239336119,103.28014874905017,83.22851974035682,71.96214302176668,104.33758463202717,62.71981108231627,77.82811786272107,66.64367491176188,50.15356115825929,58.7269002643783,66.37065288593661,76.70048234050915,119.99999999999999,79.3152443109714,53.73315903994525,78.81026771410286,19.831235988429885,99.36057853431015,45.784677453827534,72.70086411672963,69.16005710434305,87.09084164724003,80.26147744101684,49.3687799121223,57.83808559503818,84.1589367845395,81.36088689231842,84.94717743177192,104.7745543163772,68.55157906783246,89.84236293055615,77.35967095927188,36.106031821441476,76.68051036983624,54.27694183446516,68.60475808753459,68.45308976702836,83.67663422986611,70.9925057435753,86.49468973049281,61.91738016391065,82.35611041304732,51.95546794982461,58.744490137354504,51.073965554133174,80.46539030766145
9,93.93594542863406,99.79969468120089,82.5029156177754,56.12697295106923,95.12039541868432,48.95557730193422,71.55849860070182,76.98081240318913,34.96665018600831,51.90176662518323,72.44654226235976,32.75438463561702,97.09380748662065,81.51314299384744,102.34289340717449,113.9614652125746,70.236580502634,89.22023373630103,84.28531804840809,66.21709735184476,47.43275068164562,50.64655446659196,69.27310319054166,66.86332953456801,56.01224477488036,69.25749155020374,62.70236582432671,66.89146512547958,120.0,45.28363813658997,51.401382650994385,87.29836861989884,28.499750378154243,101.2166441061448,67.54903204775795,96.41142150294931,74.33976255751044,88.81705670977908,66.62306866529481,99.47546076408427,88.07787701540812,90.25840262097718,79.29542415232187,57.452710072134614,62.68604348626388,81.45582197823083,57.52804119326053,66.99036393692958,102.64137715386083,67.05463990396977,66.64371234748452,79.46337878528634,69.28147437201794,77.36498241689776,65.09447987368665,37.583848488461754,60.78871269482272,97.7640657948015,65.65905757402533,58.099813806181494,70.95173239553682,83.33207416881426,76.35271516276993,83.19745827669352,86.50308058586876,72.56312560413525,101.4559511427007,99.10472469273095,39.68673020630089,70.70573788866228,59.405544582900625,27.225822196217532,77.64474073763108,79.7707485528559,106.67939247894061,80.8915192969603,108.35865723057863,27.571641514034823,95.68083473545337,71.76242485360841,13.45128220797388,39.60424768245002
10,65.4847645877318,75.88966387097507,84.26398095991513,28.32070211198877,87.53204274391985,89.47395890205429,117.03488682341512,71.2387940984161,52.38808727930925,63.84530729416602,120.0,49.79624590257168,72.85073856173929,80.14998394897304,39.730842914824635,120.0,61.78517916443412,90.70386418102905,45.93495549500962,61.39722550653936,48.164328300403376,94.0144473525844,50.119722057080246,40.73147917480461,107.80296945144543,68.52516633909028,54.98236552943602,109.23620814090866,79.60208930723472,54.04485555998125,99.33086419622634,48.77438403631054,21.748734342467507,112.51376786543696,89.68553086087307,56.906411654767425,68.99545148393686,89.59199885829376,64.10413292504674,114.70894827244881,92.82016404107105,94.78850086090485,51.5760343169991,62.41022072523572,82.09073188828641,53.59868030322685,30.363807890061324,117.37397600451357,73.60825716957036,70.36694525168315,77.5976014926583,20.54045168156883,27.49274273980698,90.90875569156947,73.57073494715348,93.45220073685402,47.05238534802351,89.76175693715793,110.22097191786574,53.46810503692978,51.798468496239494,73.20999803248998,60.57921237737416,68.60661392948522,113.28543013279044,110.05217199469092,53.29400127301194,100.3524422673125,43.620661921625,64.24527494040538,68.10583332655337,55.25281432847307,118.43034935851921,51.698622584099574,80.20075768897759,85.31279429617338,86.6007557349344,97.27766946631886,34.41472000273896,32.97076411357733,42.34169284250022,84.88084585477925
11,82.07805683768173,78.21789515912155,109.99256770035377,38.7733269299564,119.99999999999997,38.42260482588696,80.5155485469996,48.865159147778876,39.94155347263452,100.93595725188686,40.821766055926254,113.93522183596839,30.124597056099866,84.14925323857743,91.22649194112778,119.0066277692849,58.79312136783191,104.92187217553936,47.13360741391916,52.10377574280115,106.33298682896152,33.70800870166206,62.51567346556298,57.80242617081922,75.7909387965608,55.63771720372303,64.0092518551852,81.11073452740447,114.13325798074429,51.72609923680789,54.10102272538504,78.87998343539384,43.50218352166911,99.0805028172072,120.0,56.69930387069732,48.010904392839585,92.34922231990566,78.29035011598472,88.34900908363727,91.88491176363333,87.57302013312295,71.41318720622456,60.1402993774915,98.8898855324685,62.38446741034585,63.8867734896334,68.16443570386667,86.13046238538871,81.70702219820312,43.83695328009375,77.33929636390529,79.77678716442617,71.48142087248716,77.68641750447003,90.20831301422439,32.42006174025466,55.615013548837865,68.47268979139446,41.98631671927132,48.63659273514956,106.93994203657131,57.05562437805214,94.10544861879943,102.98519817453939,79.29087733761679,80.1828512273034,49.731630337061716,47.634497000647116,43.12388745096541,91.08565982337073,52.43261819431406,77.31936364588006,113.48949232045752,103.04653319989959,99.79212883099767,72.96993361209489,75.17118893448831,56.023636745147826,73.13402403530166,25.173266679515628,38.68928796255448
12,94.56000555912875,85.99034546413901,91.0506517914003,58.37016421629024,54.00207156779115,51.626784229960094,112.3999771712905,71.82300898260735,74.97215255637227,45.82622896537148,88.54745614941909,70.21757990416158,71.00375886854356,58.51546948148829,69.09434509203643,88.04892252958491,85.9352013129472,73.14007086105364,96.81126657172888,54.632556160080384,50.679581677876406,72.75240088672852,77.74036400173426,59.7662048334267,73.8342156661243,54.26270885036694,87.88601745978777,53.61459387299257,103.89589531556747,25.6575962645861,67.90398440795227,60.447140289753285,64.97245518762249,71.75835707002145,113.29759339003841,84.87474159857194,63.08813179145407,75.76291902371284,72.95466826629293,56.81097121094019,107.87104760102176,99.81681771568846,88.15300357375318,68.63057260859068,46.003596843611255,56.35709483372545,63.692399258774344,81.66188418675497,117.07205702606996,76.11463784518611,64.09833000587791,76.09664289461237,57.573037308187345,101.37850865037879,73.50512589902458,61.392960164489324,50.40566360654,82.99452860887847,49.653532867889126,47.40913834501298,70.84589430540612,81.4991146367259,74.63556614946556,81.57528895893088,100.66129583289828,74.37370177156023,93.47303576513436,80.3633082095851,37.565134015802165,61.411883115110996,56.589972192238754,71.3447696432861,67.19375690150954,87.05814015733306,92.6943114013867,113.10038983756941,80.84499705929852,37.41543513204833,67.83781294522973,78.14995788321956,66.46313947676123,7.49395626448651
